黑龙江省,嘉荫,2024-01-12,-31.4
内蒙古自治区,额尔古纳,2024-01-12,-29.2
黑龙江省,呼玛,2024-01-12,-28.9
黑龙江省,逊克,2024-01-12,-28.8
内蒙古自治区,图里河,2024-01-12,-28.4
黑龙江省,汤旺,2024-01-12,-28.3
内蒙古自治区,陈巴尔虎旗,2024-01-12,-27.6
黑龙江省,漠河,2024-01-12,-27.3
内蒙古自治区,牙克石,2024-01-12,-27.2
黑龙江省,五大连池,2024-01-12,-26.6
内蒙古自治区,鄂温克旗,2024-01-12,-26.6
黑龙江省,新林,2024-01-12,-26.5
内蒙古自治区,新巴尔虎左旗,2024-01-12,-26.4
黑龙江省,抚远,2024-01-12,-26.4
黑龙江省,呼中,2024-01-12,-26.4
黑龙江省,孙吴,2024-01-12,-26.4
黑龙江省,丰林,2024-01-12,-26.3
内蒙古自治区,根河,2024-01-12,-26.2
内蒙古自治区,阿尔山,2024-01-12,-26.2
内蒙古自治区,海拉尔,2024-01-12,-25.9
黑龙江省,嫩江,2024-01-12,-25.9
黑龙江省,塔河,2024-01-12,-25.1
内蒙古自治区,满洲里,2024-01-12,-25.0
黑龙江省,北安,2024-01-12,-24.7
黑龙江省,海伦,2024-01-12,-24.6
黑龙江省,黑河,2024-01-12,-24.4
黑龙江省,绥滨,2024-01-12,-24.0
内蒙古自治区,莫力达瓦旗,2024-01-12,-24.0
黑龙江省,庆安,2024-01-12,-23.6
黑龙江省,讷河,2024-01-12,-23.4
黑龙江省,绥棱,2024-01-12,-23.4
黑龙江省,兰西,2024-01-12,-23.3
黑龙江省,加格达奇,2024-01-12,-23.1
内蒙古自治区,新巴尔虎右旗,2024-01-12,-23.1
黑龙江省,铁力,2024-01-12,-23.0
内蒙古自治区,乌拉盖,2024-01-12,-23.0
黑龙江省,富锦,2024-01-12,-23.0
黑龙江省,望奎,2024-01-12,-22.9
内蒙古自治区,小二沟,2024-01-12,-22.9
内蒙古自治区,鄂伦春旗,2024-01-12,-22.7
黑龙江省,克东,2024-01-12,-22.6
黑龙江省,依安,2024-01-12,-22.6
黑龙江省,青冈,2024-01-12,-22.6
黑龙江省,拜泉,2024-01-12,-22.4
黑龙江省,伊春,2024-01-12,-22.3
黑龙江省,克山,2024-01-12,-22.2
黑龙江省,萝北,2024-01-12,-22.2
黑龙江省,明水,2024-01-12,-22.2
黑龙江省,巴彦,2024-01-12,-22.0
黑龙江省,绥化,2024-01-12,-21.9
黑龙江省,肇东,2024-01-12,-21.4
黑龙江省,友谊,2024-01-12,-21.4
黑龙江省,呼兰,2024-01-12,-21.3
黑龙江省,木兰,2024-01-12,-21.2
黑龙江省,鹤岗,2024-01-12,-21.2
黑龙江省,同江,2024-01-12,-21.1
黑龙江省,林甸,2024-01-12,-21.0
黑龙江省,佳木斯,2024-01-12,-20.7
黑龙江省,富裕,2024-01-12,-20.6
黑龙江省,通河,2024-01-12,-20.3
黑龙江省,宝清,2024-01-12,-20.3
黑龙江省,饶河,2024-01-12,-20.3
黑龙江省,泰来,2024-01-12,-20.2
内蒙古自治区,胡尔勒,2024-01-12,-20.2
黑龙江省,阿城,2024-01-12,-20.0
黑龙江省,双城,2024-01-12,-19.9
黑龙江省,宾县,2024-01-12,-19.9
黑龙江省,哈尔滨,2024-01-12,-19.8
黑龙江省,方正,2024-01-12,-19.8
黑龙江省,桦川,2024-01-12,-19.7
黑龙江省,集贤,2024-01-12,-19.7
黑龙江省,汤原,2024-01-12,-19.4
内蒙古自治区,博克图,2024-01-12,-19.4
黑龙江省,安达,2024-01-12,-19.2
内蒙古自治区,扎兰屯,2024-01-12,-19.2
黑龙江省,延寿,2024-01-12,-19.1
黑龙江省,肇州,2024-01-12,-18.8
内蒙古自治区,东乌珠穆沁旗,2024-01-12,-18.8
黑龙江省,杜尔伯特,2024-01-12,-18.8
吉林省,扶余,2024-01-12,-18.8
黑龙江省,桦南,2024-01-12,-18.8
黑龙江省,勃利,2024-01-12,-18.6
黑龙江省,林口,2024-01-12,-18.4
黑龙江省,大庆,2024-01-12,-18.3
黑龙江省,五常,2024-01-12,-18.2
黑龙江省,依兰,2024-01-12,-18.2
黑龙江省,七台河,2024-01-12,-18.2
内蒙古自治区,霍林郭勒,2024-01-12,-18.0
黑龙江省,虎林,2024-01-12,-17.8
吉林省,大安,2024-01-12,-17.8
内蒙古自治区,那仁宝力格,2024-01-12,-17.7
吉林省,榆树,2024-01-12,-17.6
黑龙江省,双鸭山,2024-01-12,-17.6
内蒙古自治区,索伦,2024-01-12,-17.6
黑龙江省,肇源,2024-01-12,-17.4
内蒙古自治区,阿荣旗,2024-01-12,-17.3
吉林省,镇赉,2024-01-12,-17.2
吉林省,农安,2024-01-12,-17.0
黑龙江省,尚志,2024-01-12,-17.0
西藏自治区,聂荣,2024-01-12,-17.0
黑龙江省,齐齐哈尔,2024-01-12,-16.9
吉林省,白城,2024-01-12,-16.6
黑龙江省,密山,2024-01-12,-16.6
黑龙江省,穆棱,2024-01-12,-16.5
吉林省,舒兰,2024-01-12,-16.5
黑龙江省,鸡西,2024-01-12,-16.3
黑龙江省,甘南,2024-01-12,-16.2
黑龙江省,鸡东,2024-01-12,-16.2
吉林省,前郭,2024-01-12,-16.2
内蒙古自治区,扎赉特旗,2024-01-12,-16.2
吉林省,德惠,2024-01-12,-15.9
吉林省,辉南,2024-01-12,-15.9
内蒙古自治区,巴雅尔吐胡硕,2024-01-12,-15.8
黑龙江省,龙江,2024-01-12,-15.7
吉林省,松原,2024-01-12,-15.6
黑龙江省,海林,2024-01-12,-15.5
吉林省,九台,2024-01-12,-15.4
吉林省,洮南,2024-01-12,-15.4
黑龙江省,绥芬河,2024-01-12,-15.3
吉林省,乾安,2024-01-12,-15.2
青海省,甘德,2024-01-12,-15.0
内蒙古自治区,阿巴嘎旗,2024-01-12,-14.9
辽宁省,西丰,2024-01-12,-14.6
吉林省,永吉,2024-01-12,-14.5
黑龙江省,宁安,2024-01-12,-14.5
青海省,曲麻莱,2024-01-12,-14.5
吉林省,东丰,2024-01-12,-14.5
吉林省,通榆,2024-01-12,-14.3
西藏自治区,安多,2024-01-12,-14.2
内蒙古自治区,西乌珠穆沁旗,2024-01-12,-14.2
黑龙江省,牡丹江,2024-01-12,-14.1
西藏自治区,双湖,2024-01-12,-14.1
青海省,海晏,2024-01-12,-14.0
西藏自治区,革吉,2024-01-12,-14.0
吉林省,靖宇,2024-01-12,-13.9
青海省,玛多,2024-01-12,-13.8
内蒙古自治区,科尔沁左翼中旗,2024-01-12,-13.7
吉林省,蛟河,2024-01-12,-13.7
内蒙古自治区,乌兰浩特,2024-01-12,-13.6
吉林省,辽源,2024-01-12,-13.5
青海省,达日,2024-01-12,-13.5
河北省,沽源,2024-01-12,-13.5
河北省,康保,2024-01-12,-13.4
青海省,河南,2024-01-12,-13.4
吉林省,长春,2024-01-12,-13.4
内蒙古自治区,苏尼特左旗,2024-01-12,-13.4
西藏自治区,改则,2024-01-12,-13.3
内蒙古自治区,富河,2024-01-12,-13.2
吉林省,磐石,2024-01-12,-13.2
吉林省,双阳,2024-01-12,-13.2
吉林省,抚松,2024-01-12,-13.1
吉林省,四平,2024-01-12,-13.1
吉林省,长岭,2024-01-12,-13.1
吉林省,长白,2024-01-12,-13.0
四川省,石渠,2024-01-12,-12.9
内蒙古自治区,锡林浩特,2024-01-12,-12.9
内蒙古自治区,高力板,2024-01-12,-12.8
青海省,治多,2024-01-12,-12.8
吉林省,伊通,2024-01-12,-12.8
辽宁省,清原,2024-01-12,-12.8
内蒙古自治区,太仆寺旗,2024-01-12,-12.8
青海省,泽库,2024-01-12,-12.6
吉林省,吉林,2024-01-12,-12.6
西藏自治区,嘉黎,2024-01-12,-12.6
内蒙古自治区,卓资,2024-01-12,-12.6
内蒙古自治区,多伦,2024-01-12,-12.5
西藏自治区,申扎,2024-01-12,-12.5
西藏自治区,那曲,2024-01-12,-12.4
辽宁省,新宾,2024-01-12,-12.4
青海省,玛沁,2024-01-12,-12.4
新疆维吾尔自治区,巴音布鲁克,2024-01-12,-12.3
西藏自治区,仲巴,2024-01-12,-12.1
青海省,刚察,2024-01-12,-12.1
吉林省,桦甸,2024-01-12,-12.0
吉林省,白山,2024-01-12,-12.0
吉林省,双辽,2024-01-12,-11.9
内蒙古自治区,二连浩特,2024-01-12,-11.9
青海省,杂多,2024-01-12,-11.9
西藏自治区,班戈,2024-01-12,-11.9
吉林省,柳河,2024-01-12,-11.9
吉林省,公主岭,2024-01-12,-11.8
吉林省,敦化,2024-01-12,-11.8
内蒙古自治区,突泉,2024-01-12,-11.8
吉林省,梅河口,2024-01-12,-11.8
黑龙江省,东宁,2024-01-12,-11.8
青海省,茫崖,2024-01-12,-11.6
辽宁省,抚顺,2024-01-12,-11.6
内蒙古自治区,舍伯吐,2024-01-12,-11.4
内蒙古自治区,林西,2024-01-12,-11.4
吉林省,梨树,2024-01-12,-11.4
四川省,红原,2024-01-12,-11.4
内蒙古自治区,托克托,2024-01-12,-11.4
河北省,蔚县,2024-01-12,-11.4
内蒙古自治区,科尔沁右翼中旗,2024-01-12,-11.3
河北省,尚义,2024-01-12,-11.3
青海省,玉树,2024-01-12,-11.2
吉林省,二道,2024-01-12,-11.2
西藏自治区,措勤,2024-01-12,-11.2
吉林省,东岗,2024-01-12,-11.1
四川省,色达,2024-01-12,-11.1
内蒙古自治区,克什克腾旗,2024-01-12,-11.0
西藏自治区,巴青,2024-01-12,-11.0
辽宁省,开原,2024-01-12,-11.0
河北省,围场,2024-01-12,-11.0
吉林省,通化县,2024-01-12,-10.9
内蒙古自治区,通辽,2024-01-12,-10.9
内蒙古自治区,岗子,2024-01-12,-10.8
西藏自治区,索县,2024-01-12,-10.8
河北省,隆化,2024-01-12,-10.8
山西省,右玉,2024-01-12,-10.7
吉林省,汪清,2024-01-12,-10.6
内蒙古自治区,巴林右旗,2024-01-12,-10.6
西藏自治区,类乌齐,2024-01-12,-10.6
吉林省,临江,2024-01-12,-10.6
青海省,久治,2024-01-12,-10.6
内蒙古自治区,察哈尔右翼前旗,2024-01-12,-10.6
辽宁省,康平,2024-01-12,-10.6
辽宁省,桓仁,2024-01-12,-10.5
内蒙古自治区,正镶白旗,2024-01-12,-10.5
青海省,班玛,2024-01-12,-10.4
青海省,大柴旦,2024-01-12,-10.4
西藏自治区,日土,2024-01-12,-10.3
西藏自治区,尼玛,2024-01-12,-10.3
青海省,称多,2024-01-12,-10.2
内蒙古自治区,科尔沁左翼后旗,2024-01-12,-10.2
青海省,兴海,2024-01-12,-10.2
青海省,冷湖,2024-01-12,-10.2
青海省,祁连,2024-01-12,-10.2
河北省,张北,2024-01-12,-10.1
西藏自治区,狮泉河,2024-01-12,-10.1
西藏自治区,萨嘎,2024-01-12,-10.0
青海省,门源,2024-01-12,-10.0
青海省,乌兰,2024-01-12,-10.0
内蒙古自治区,敖汉旗,2024-01-12,-10.0
内蒙古自治区,凉城,2024-01-12,-9.9
辽宁省,法库,2024-01-12,-9.9
西藏自治区,比如,2024-01-12,-9.9
西藏自治区,当雄,2024-01-12,-9.8
辽宁省,岫岩,2024-01-12,-9.8
辽宁省,宽甸,2024-01-12,-9.8
辽宁省,昌图,2024-01-12,-9.8
吉林省,安图,2024-01-12,-9.8
新疆维吾尔自治区,吉木乃,2024-01-12,-9.8
西藏自治区,江达,2024-01-12,-9.6
内蒙古自治区,阿鲁科尔沁旗,2024-01-12,-9.6
内蒙古自治区,扎鲁特旗,2024-01-12,-9.5
青海省,贵南,2024-01-12,-9.5
甘肃省,碌曲,2024-01-12,-9.5
新疆维吾尔自治区,博湖,2024-01-12,-9.4
内蒙古自治区,巴林左旗,2024-01-12,-9.4
西藏自治区,定结,2024-01-12,-9.4
内蒙古自治区,正蓝旗,2024-01-12,-9.3
内蒙古自治区,包头,2024-01-12,-9.3
四川省,壤塘,2024-01-12,-9.3
内蒙古自治区,开鲁,2024-01-12,-9.2
新疆维吾尔自治区,天池,2024-01-12,-9.2
辽宁省,凤城,2024-01-12,-9.2
辽宁省,凌源,2024-01-12,-9.2
辽宁省,铁岭,2024-01-12,-9.2
河北省,承德县,2024-01-12,-9.1
青海省,天峻,2024-01-12,-9.1
吉林省,和龙,2024-01-12,-9.0
吉林省,集安,2024-01-12,-8.9
甘肃省,玛曲,2024-01-12,-8.9
西藏自治区,昂仁,2024-01-12,-8.8
甘肃省,合作,2024-01-12,-8.8
西藏自治区,边坝,2024-01-12,-8.8
内蒙古自治区,宝国图,2024-01-12,-8.7
内蒙古自治区,库伦旗,2024-01-12,-8.6
河北省,丰宁,2024-01-12,-8.6
四川省,阿坝,2024-01-12,-8.6
吉林省,通化,2024-01-12,-8.6
辽宁省,灯塔,2024-01-12,-8.6
内蒙古自治区,青龙山,2024-01-12,-8.6
青海省,同德,2024-01-12,-8.6
河北省,崇礼,2024-01-12,-8.6
辽宁省,阜新,2024-01-12,-8.5
甘肃省,夏河,2024-01-12,-8.5
青海省,格尔木,2024-01-12,-8.5
河北省,赤城,2024-01-12,-8.4
西藏自治区,康马,2024-01-12,-8.4
西藏自治区,定日,2024-01-12,-8.4
甘肃省,临洮,2024-01-12,-8.3
新疆维吾尔自治区,富蕴,2024-01-12,-8.3
山西省,广灵,2024-01-12,-8.3
内蒙古自治区,达拉特旗,2024-01-12,-8.3
青海省,大通,2024-01-12,-8.3
西藏自治区,林周,2024-01-12,-8.2
新疆维吾尔自治区,焉耆,2024-01-12,-8.2
西藏自治区,珠峰大本营,2024-01-12,-8.1
内蒙古自治区,丰镇,2024-01-12,-8.0
内蒙古自治区,宁城,2024-01-12,-8.0
西藏自治区,左贡,2024-01-12,-8.0
辽宁省,彰武,2024-01-12,-8.0
辽宁省,本溪县,2024-01-12,-8.0
新疆维吾尔自治区,阿勒泰,2024-01-12,-8.0
新疆维吾尔自治区,莫索湾,2024-01-12,-8.0
西藏自治区,丁青,2024-01-12,-8.0
河北省,滦平,2024-01-12,-7.9
内蒙古自治区,土默特左旗,2024-01-12,-7.8
新疆维吾尔自治区,托里,2024-01-12,-7.8
青海省,囊谦,2024-01-12,-7.8
辽宁省,沈阳,2024-01-12,-7.7
内蒙古自治区,赛罕区,2024-01-12,-7.6
内蒙古自治区,呼和浩特,2024-01-12,-7.6
内蒙古自治区,翁牛特旗,2024-01-12,-7.6
西藏自治区,帕里,2024-01-12,-7.6
西藏自治区,错那,2024-01-12,-7.6
青海省,共和,2024-01-12,-7.6
西藏自治区,札达,2024-01-12,-7.6
新疆维吾尔自治区,和硕,2024-01-12,-7.5
内蒙古自治区,土默特右旗,2024-01-12,-7.5
内蒙古自治区,奈曼旗,2024-01-12,-7.4
新疆维吾尔自治区,塔中,2024-01-12,-7.4
西藏自治区,贡觉,2024-01-12,-7.4
西藏自治区,浪卡子,2024-01-12,-7.4
甘肃省,皋兰,2024-01-12,-7.4
内蒙古自治区,镶黄旗,2024-01-12,-7.4
吉林省,延吉,2024-01-12,-7.3
四川省,理塘,2024-01-12,-7.3
山西省,定襄,2024-01-12,-7.3
青海省,德令哈,2024-01-12,-7.2
山西省,五台,2024-01-12,-7.2
新疆维吾尔自治区,福海,2024-01-12,-7.2
内蒙古自治区,和林格尔,2024-01-12,-7.2
内蒙古自治区,赤峰,2024-01-12,-7.2
新疆维吾尔自治区,哈巴河,2024-01-12,-7.1
吉林省,珲春,2024-01-12,-7.1
山西省,浑源,2024-01-12,-7.1
辽宁省,新民,2024-01-12,-7.1
西藏自治区,江孜,2024-01-12,-7.1
新疆维吾尔自治区,拜城,2024-01-12,-7.0
河北省,宣化,2024-01-12,-7.0
新疆维吾尔自治区,和静,2024-01-12,-7.0
西藏自治区,洛隆,2024-01-12,-6.9
山西省,云州区,2024-01-12,-6.9
河北省,平泉,2024-01-12,-6.9
四川省,德格,2024-01-12,-6.9
新疆维吾尔自治区,青河,2024-01-12,-6.9
新疆维吾尔自治区,裕民,2024-01-12,-6.9
河北省,承德,2024-01-12,-6.9
新疆维吾尔自治区,蔡家湖,2024-01-12,-6.8
西藏自治区,芒康,2024-01-12,-6.8
吉林省,龙井,2024-01-12,-6.8
新疆维吾尔自治区,哈密,2024-01-12,-6.7
辽宁省,本溪,2024-01-12,-6.7
新疆维吾尔自治区,吉木萨尔,2024-01-12,-6.7
山西省,大同,2024-01-12,-6.7
西藏自治区,吉隆,2024-01-12,-6.7
新疆维吾尔自治区,小渠子,2024-01-12,-6.7
西藏自治区,日喀则,2024-01-12,-6.6
吉林省,图们,2024-01-12,-6.6
内蒙古自治区,兴和,2024-01-12,-6.6
甘肃省,卓尼,2024-01-12,-6.6
西藏自治区,尼木,2024-01-12,-6.6
内蒙古自治区,希拉穆仁,2024-01-12,-6.6
新疆维吾尔自治区,奇台,2024-01-12,-6.5
内蒙古自治区,五原,2024-01-12,-6.5
甘肃省,临潭,2024-01-12,-6.5
四川省,甘孜,2024-01-12,-6.5
内蒙古自治区,白云鄂博,2024-01-12,-6.4
西藏自治区,萨迦,2024-01-12,-6.4
内蒙古自治区,乌拉特中旗,2024-01-12,-6.4
内蒙古自治区,八里罕,2024-01-12,-6.4
西藏自治区,岗巴,2024-01-12,-6.4
辽宁省,黑山,2024-01-12,-6.4
新疆维吾尔自治区,和布克赛尔,2024-01-12,-6.4
新疆维吾尔自治区,西白杨沟,2024-01-12,-6.4
新疆维吾尔自治区,炮台,2024-01-12,-6.4
辽宁省,台安,2024-01-12,-6.3
辽宁省,兴城,2024-01-12,-6.3
辽宁省,建平,2024-01-12,-6.2
辽宁省,朝阳,2024-01-12,-6.2
新疆维吾尔自治区,克拉玛依,2024-01-12,-6.2
内蒙古自治区,四子王旗,2024-01-12,-6.2
新疆维吾尔自治区,木垒,2024-01-12,-6.2
新疆维吾尔自治区,布尔津,2024-01-12,-6.1
内蒙古自治区,达尔罕茂明安联合旗,2024-01-12,-6.1
内蒙古自治区,固阳,2024-01-12,-6.1
西藏自治区,白朗,2024-01-12,-6.1
内蒙古自治区,喀喇沁旗,2024-01-12,-6.0
内蒙古自治区,苏尼特右旗,2024-01-12,-6.0
山西省,代县,2024-01-12,-6.0
四川省,若尔盖,2024-01-12,-6.0
内蒙古自治区,商都,2024-01-12,-6.0
四川省,炉霍,2024-01-12,-6.0
内蒙古自治区,化德,2024-01-12,-6.0
内蒙古自治区,武川,2024-01-12,-6.0
新疆维吾尔自治区,玛纳斯,2024-01-12,-6.0
四川省,松潘,2024-01-12,-6.0
内蒙古自治区,察哈尔右翼中旗,2024-01-12,-6.0
青海省,湟源,2024-01-12,-5.9
辽宁省,喀左,2024-01-12,-5.9
山西省,静乐,2024-01-12,-5.9
辽宁省,东港,2024-01-12,-5.9
辽宁省,北票,2024-01-12,-5.9
山西省,左云,2024-01-12,-5.8
新疆维吾尔自治区,呼图壁,2024-01-12,-5.8
内蒙古自治区,拐子湖,2024-01-12,-5.7
内蒙古自治区,集宁,2024-01-12,-5.7
河北省,怀安,2024-01-12,-5.7
新疆维吾尔自治区,鄯善,2024-01-12,-5.6
辽宁省,建昌,2024-01-12,-5.6
辽宁省,盘山,2024-01-12,-5.6
四川省,白玉,2024-01-12,-5.6
内蒙古自治区,杭锦后旗,2024-01-12,-5.6
新疆维吾尔自治区,托克逊,2024-01-12,-5.6
青海省,都兰,2024-01-12,-5.6
辽宁省,海城,2024-01-12,-5.6
西藏自治区,昌都,2024-01-12,-5.6
辽宁省,义县,2024-01-12,-5.5
新疆维吾尔自治区,昌吉,2024-01-12,-5.5
内蒙古自治区,临河,2024-01-12,-5.5
新疆维吾尔自治区,阜康,2024-01-12,-5.5
山西省,娄烦,2024-01-12,-5.5
新疆维吾尔自治区,铁干里克,2024-01-12,-5.5
山西省,偏关,2024-01-12,-5.5
四川省,新龙,2024-01-12,-5.5
河北省,兴隆,2024-01-12,-5.5
山西省,左权,2024-01-12,-5.4
辽宁省,绥中,2024-01-12,-5.4
四川省,道孚,2024-01-12,-5.4
西藏自治区,曲松,2024-01-12,-5.4
内蒙古自治区,乌审召,2024-01-12,-5.4
新疆维吾尔自治区,温泉,2024-01-12,-5.4
新疆维吾尔自治区,米东区,2024-01-12,-5.3
内蒙古自治区,大佘太,2024-01-12,-5.3
辽宁省,辽中,2024-01-12,-5.2
陕西省,吴起,2024-01-12,-5.2
西藏自治区,隆子,2024-01-12,-5.2
新疆维吾尔自治区,塔城,2024-01-12,-5.2
山西省,繁峙,2024-01-12,-5.2
新疆维吾尔自治区,轮台,2024-01-12,-5.2
新疆维吾尔自治区,乌鲁木齐,2024-01-12,-5.2
青海省,互助,2024-01-12,-5.2
新疆维吾尔自治区,石河子,2024-01-12,-5.1
新疆维吾尔自治区,尉犁,2024-01-12,-5.1
河北省,阳原,2024-01-12,-5.1
西藏自治区,普兰,2024-01-12,-5.1
内蒙古自治区,清水河,2024-01-12,-5.0
西藏自治区,仁布,2024-01-12,-5.0
河北省,宽城,2024-01-12,-5.0
山西省,河曲,2024-01-12,-4.8
辽宁省,辽阳,2024-01-12,-4.8
西藏自治区,贡嘎,2024-01-12,-4.8
山西省,灵丘,2024-01-12,-4.8
辽宁省,葫芦岛,2024-01-12,-4.8
辽宁省,营口,2024-01-12,-4.8
甘肃省,通渭,2024-01-12,-4.8
辽宁省,凌海,2024-01-12,-4.8
河北省,张家口,2024-01-12,-4.7
山西省,阳曲,2024-01-12,-4.7
西藏自治区,南木林,2024-01-12,-4.7
新疆维吾尔自治区,库车,2024-01-12,-4.6
新疆维吾尔自治区,吐鲁番,2024-01-12,-4.6
青海省,化隆,2024-01-12,-4.6
山西省,天镇,2024-01-12,-4.6
辽宁省,鲅鱼圈,2024-01-12,-4.6
山西省,忻州,2024-01-12,-4.6
山西省,岢岚,2024-01-12,-4.6
新疆维吾尔自治区,沙湾,2024-01-12,-4.6
北京市,延庆,2024-01-12,-4.6
辽宁省,丹东,2024-01-12,-4.5
陕西省,佳县,2024-01-12,-4.5
辽宁省,北镇,2024-01-12,-4.5
宁夏回族自治区,西吉,2024-01-12,-4.5
河北省,万全,2024-01-12,-4.5
辽宁省,庄河,2024-01-12,-4.5
甘肃省,岷县,2024-01-12,-4.5
宁夏回族自治区,平罗,2024-01-12,-4.5
甘肃省,康乐,2024-01-12,-4.4
陕西省,米脂,2024-01-12,-4.4
内蒙古自治区,康巴什区,2024-01-12,-4.4
内蒙古自治区,朱日和,2024-01-12,-4.4
甘肃省,天祝,2024-01-12,-4.4
西藏自治区,工布江达,2024-01-12,-4.4
西藏自治区,措美,2024-01-12,-4.4
陕西省,延川,2024-01-12,-4.4
新疆维吾尔自治区,博乐,2024-01-12,-4.4
新疆维吾尔自治区,额敏,2024-01-12,-4.3
甘肃省,和政,2024-01-12,-4.3
内蒙古自治区,吉兰太,2024-01-12,-4.3
山西省,保德,2024-01-12,-4.2
西藏自治区,拉孜,2024-01-12,-4.2
西藏自治区,桑日,2024-01-12,-4.2
新疆维吾尔自治区,昭苏,2024-01-12,-4.2
山西省,寿阳,2024-01-12,-4.2
西藏自治区,墨竹工卡,2024-01-12,-4.2
辽宁省,大石桥,2024-01-12,-4.2
山西省,应县,2024-01-12,-4.2
内蒙古自治区,察哈尔右翼后旗,2024-01-12,-4.1
四川省,稻城,2024-01-12,-4.1
陕西省,安塞,2024-01-12,-4.1
甘肃省,广河,2024-01-12,-4.1
内蒙古自治区,乌拉特后旗,2024-01-12,-4.1
山西省,山阴,2024-01-12,-4.0
山西省,朔州,2024-01-12,-4.0
北京市,密云,2024-01-12,-4.0
内蒙古自治区,准格尔旗,2024-01-12,-4.0
内蒙古自治区,雅布赖,2024-01-12,-4.0
内蒙古自治区,满都拉,2024-01-12,-4.0
辽宁省,盘锦,2024-01-12,-4.0
陕西省,延长,2024-01-12,-3.9
新疆维吾尔自治区,新和,2024-01-12,-3.9
河北省,秦皇岛,2024-01-12,-3.9
新疆维吾尔自治区,巴仑台,2024-01-12,-3.9
辽宁省,辽阳县,2024-01-12,-3.9
河北省,青龙,2024-01-12,-3.9
西藏自治区,琼结,2024-01-12,-3.8
陕西省,甘泉,2024-01-12,-3.8
新疆维吾尔自治区,若羌,2024-01-12,-3.8
新疆维吾尔自治区,塔什库尔干,2024-01-12,-3.8
北京市,平谷,2024-01-12,-3.8
甘肃省,迭部,2024-01-12,-3.8
山西省,沁源,2024-01-12,-3.8
山西省,岚县,2024-01-12,-3.8
内蒙古自治区,额济纳旗,2024-01-12,-3.7
四川省,马尔康,2024-01-12,-3.7
甘肃省,临夏,2024-01-12,-3.7
辽宁省,锦州,2024-01-12,-3.7
山西省,怀仁,2024-01-12,-3.7
甘肃省,会宁,2024-01-12,-3.6
内蒙古自治区,河南,2024-01-12,-3.6
内蒙古自治区,乌拉特前旗,2024-01-12,-3.6
陕西省,绥德,2024-01-12,-3.6
河北省,涿鹿,2024-01-12,-3.6
新疆维吾尔自治区,巴里坤,2024-01-12,-3.6
西藏自治区,谢通门,2024-01-12,-3.6
山西省,五台山,2024-01-12,-3.6
内蒙古自治区,巴彦诺日公,2024-01-12,-3.6
山西省,原平,2024-01-12,-3.6
内蒙古自治区,鄂托克旗,2024-01-12,-3.6
辽宁省,普兰店,2024-01-12,-3.6
山西省,小店,2024-01-12,-3.5
山西省,太原,2024-01-12,-3.5
西藏自治区,曲水,2024-01-12,-3.5
宁夏回族自治区,陶乐,2024-01-12,-3.5
宁夏回族自治区,中卫,2024-01-12,-3.5
陕西省,志丹,2024-01-12,-3.4
宁夏回族自治区,灵武,2024-01-12,-3.4
新疆维吾尔自治区,阿拉尔,2024-01-12,-3.4
宁夏回族自治区,石嘴山,2024-01-12,-3.4
陕西省,富县,2024-01-12,-3.4
甘肃省,榆中,2024-01-12,-3.4
陕西省,神木,2024-01-12,-3.4
新疆维吾尔自治区,精河,2024-01-12,-3.4
宁夏回族自治区,惠农,2024-01-12,-3.4
新疆维吾尔自治区,岳普湖,2024-01-12,-3.4
陕西省,吴堡,2024-01-12,-3.3
河北省,容城,2024-01-12,-3.3
山东省,庆云,2024-01-12,-3.3
陕西省,子洲,2024-01-12,-3.3
新疆维吾尔自治区,达坂城,2024-01-12,-3.2
新疆维吾尔自治区,乌什,2024-01-12,-3.2
新疆维吾尔自治区,乌苏,2024-01-12,-3.2
西藏自治区,泽当,2024-01-12,-3.2
陕西省,府谷,2024-01-12,-3.2
河北省,海兴,2024-01-12,-3.2
甘肃省,靖远,2024-01-12,-3.2
河北省,玉田,2024-01-12,-3.2
